sourceid,dstid,month,mean_travel_time,standard_deviation_travel_time,geometric_mean_travel_time,geometric_standard_deviation_travel_time
26,81,07,1610.57,525.79,1535.84,1.35
28,61,07,1542.98,550.58,1474.84,1.33
85,20,08,765.75,272.63,722.2,1.41
80,70,08,2105.45,879.84,1948.03,1.47
40,1,07,861.0,306.37,815.65,1.38
81,60,08,1052.67,390.7,991.22,1.41
84,30,08,2177.74,551.49,2109.3,1.29
83,40,08,546.76,189.66,516.7,1.41
94,14,08,1735.15,782.86,1587.94,1.51
82,50,08,1849.98,515.72,1786.8,1.29
93,24,08,1498.13,629.81,1388.94,1.46
86,10,08,1887.17,538.92,1809.59,1.34
90,54,08,1307.47,392.83,1247.48,1.37
98,3,07,891.56,259.92,856.48,1.33
89,97,09,2039.14,848.36,1917.16,1.39
9,52,07,1193.17,300.47,1160.21,1.26
5,92,07,1910.71,666.46,1807.38,1.39
6,82,07,2516.9,788.56,2398.85,1.36
122,48,09,366.81,251.94,317.5,1.62
124,28,09,708.8,414.83,628.8,1.59
121,58,09,240.09,176.58,204.92,1.76
125,18,09,523.86,213.34,487.35,1.46
120,68,09,1704.8,568.11,1622.8,1.36
21,129,07,1853.84,551.32,1779.18,1.33
20,139,07,1311.98,419.57,1256.14,1.34
23,109,07,2043.47,670.42,1956.33,1.33
22,119,07,1645.01,595.45,1553.72,1.39
75,131,07,1851.89,716.51,1720.92,1.47
77,111,07,1335.41,623.29,1227.63,1.48
78,101,07,1571.53,550.38,1494.46,1.36
68,66,07,1168.7,351.89,1124.07,1.31
74,141,07,1970.44,700.99,1852.69,1.42
66,86,07,1445.32,331.91,1409.45,1.25
63,39,09,1835.11,473.78,1773.27,1.3
65,19,09,1074.41,585.0,950.51,1.62
64,29,09,1886.7,389.14,1849.22,1.22
76,121,07,1108.84,416.93,1039.94,1.43
60,69,09,1086.6,278.92,1052.14,1.29
62,49,09,2019.51,673.71,1921.55,1.36
61,59,09,1253.88,377.03,1200.8,1.39
67,76,07,663.0,243.28,625.0,1.4
103,120,09,2375.08,693.74,2281.13,1.33
105,100,09,2303.82,643.47,2213.13,1.33
59,141,09,559.12,354.28,481.53,1.69
102,130,09,1094.66,519.5,1016.99,1.43
30,42,08,2001.49,578.6,1920.25,1.35
101,140,09,1440.26,685.27,1300.13,1.56
32,22,08,1980.02,667.88,1884.99,1.36
43,123,08,2253.1,802.0,2132.77,1.38
42,133,08,1273.26,362.14,1227.3,1.3
45,103,08,1394.01,565.35,1316.69,1.37
87,94,07,1487.6,484.09,1421.26,1.34
88,84,07,1981.29,904.99,1829.78,1.46
65,96,07,175.39,122.8,135.43,2.28
44,113,08,1711.26,491.43,1646.22,1.32
33,12,08,921.04,300.04,878.03,1.36
25,44,09,1060.75,542.52,947.01,1.6
20,94,09,1665.95,513.04,1594.05,1.34
24,54,09,834.9,333.27,782.67,1.41
92,11,09,1518.63,494.36,1449.74,1.35
90,31,09,1799.5,730.8,1670.86,1.46
91,21,09,2236.62,838.25,2104.71,1.4
23,64,09,673.92,257.53,631.25,1.43
70,18,08,1452.34,377.6,1406.08,1.29
69,56,07,1563.02,608.69,1465.59,1.42
26,34,09,708.92,250.68,672.25,1.37
141,127,08,1274.38,468.07,1199.97,1.41
139,104,07,1637.55,575.96,1541.56,1.42
136,134,07,1815.24,576.1,1729.11,1.36
137,124,07,932.07,324.29,886.68,1.36
22,74,09,559.34,251.35,515.87,1.48
138,114,07,1903.59,682.8,1791.52,1.41
140,137,08,1789.06,710.53,1658.06,1.49
28,14,09,1033.93,490.13,951.65,1.47
40,68,07,485.14,226.99,445.46,1.49
44,28,07,434.65,274.74,380.36,1.63
5,38,08,687.04,253.84,649.16,1.39
14,27,07,845.65,342.02,786.34,1.46
13,37,07,694.63,221.14,665.82,1.33
6,28,08,1477.58,569.89,1376.67,1.5
45,18,07,839.95,260.34,805.3,1.33
27,24,09,1023.26,449.16,937.85,1.52
6,107,07,1794.54,599.54,1698.14,1.4
43,38,07,297.12,186.34,248.28,1.88
12,47,07,2477.45,676.37,2396.39,1.29
4,48,08,1155.3,500.34,1071.16,1.45
41,58,07,1714.5,499.6,1641.76,1.35
5,117,07,2010.03,673.33,1906.24,1.38
28,104,09,1222.23,520.98,1140.29,1.42
25,134,09,1492.44,556.42,1401.94,1.42
42,48,07,1134.88,555.87,1033.77,1.51
26,124,09,1518.68,601.05,1421.29,1.42
15,17,07,2131.95,536.93,2068.29,1.28
27,114,09,2085.56,685.06,1987.09,1.35
