-109.144821,51.474085,"Kindersley Gas Bar","701 11th Ave e S0L 1S0 Kindersley sk - myLPG.eu"
-112.695212,51.454879,"Drumheller Gas Bar","555 Highway 10 e T0J 0Y0 Drumheller ab - myLPG.eu"
-116.17629,51.424807,Petro-canada,"100 Village rd T0L 1E0 Lake Louise ab - myLPG.eu"
-104.537772,51.410797,"Raymore Gas Bar","Highway 6 n S0A 3J0 Raymore sk - myLPG.eu"
-114.01338,51.299094,"Airdrie Gas Bar","2700 Main st #800 T4B 2Y1 Airdrie ab - myLPG.eu"
-114.0075489,51.2688392,"Airdrie Co-op Gas Bar - Railway Gate","301 1 Midtown Boulevard sw T4B 4E7 Airdrie ab - myLPG.eu"
-101.34815,51.228183,"Roblin Gas Bar","119 Highway 5 e R0L 1P0 Roblin mb - myLPG.eu"
-102.482471,51.21045,"Yorkton Gas Bar","305 Broadway st w S3N 0N7 Yorkton sk - myLPG.eu"
-102.446231,51.207181,"Yorkton Gas Bar","110 Palliser Way S3N 4C6 Yorkton sk - myLPG.eu"
-98.350823,51.183191,"Gibsons One Stop","Highway 6 & 13 Pth R0C 0E0 Ashern mb - myLPG.eu"
